"etiket","X","Y","Z","moderator","dl","ocr","cv0","cv1"
"dikkatli","MEMNUNIYET","UYG","GUVEN","EgitimGrup",-1.48670703994596,0.333333333333333,7.58264028153561,33.534290156118
"dikkatli","MEMNUNIYET","UYG","GUVEN","MedeniDurum",1.49327572255075,1,9.59297595038074,2.15492394952015
"dikkatli","MEMNUNIYET","UYG","GUVEN","Gelir",-0.162526407744432,1,4.8157653209657,5.66564863068394
"dikkatli","MEMNUNIYET","UYG","GUVEN","MeslekGrup",-0.409549429993776,0.5,48.1909091926554,72.5822083225751
"dikkatli","MEMNUNIYET","ULS","GUVEN","Cinsiyet",-1.57483714528475,0,3.78046239733117,18.2594631949663
"dikkatli","MEMNUNIYET","ULS","GUVEN","YasGrup",1.21519898140264,1,8.9759015618857,2.66270999120866
"dikkatli","MEMNUNIYET","ULS","GUVEN","EgitimGrup",-0.679482823523019,0,10.5908006243092,20.8941367777267
"dikkatli","MEMNUNIYET","ULS","GUVEN","MedeniDurum",-2.20704956490224,0,2.7609672462987,25.0940467823086
"dikkatli","MEMNUNIYET","ULS","GUVEN","Gelir",2.47075425786063,1,3.93321055572047,0.33243921164189
"dikkatli","MEMNUNIYET","ULS","GUVEN","MeslekGrup",-0.216998086921268,0.5,15.2823050711127,18.9858452531388
"dikkatli","MEMNUNIYET","ERISIM","GUVEN","Cinsiyet",-1.12966583864037,0,1.53313678437265,4.7444791865382
"dikkatli","MEMNUNIYET","ERISIM","GUVEN","YasGrup",-0.0756705822194266,1,13.7531264986507,14.8342213092569
"dikkatli","MEMNUNIYET","ERISIM","GUVEN","EgitimGrup",-1.13689299970851,0.333333333333333,8.74069854132296,27.2453567363945
"dikkatli","MEMNUNIYET","ERISIM","GUVEN","MedeniDurum",1.2877119487089,1,8.35048286205834,2.30390938614566
"dikkatli","MEMNUNIYET","ERISIM","GUVEN","Gelir",-1.07805761557772,0,0.967067960026111,2.84217929597559
"dikkatli","MEMNUNIYET","ERISIM","GUVEN","MeslekGrup",-0.365431252271261,0.5,27.5003051193535,39.6316623168145
"dikkatli","ERISIM","SOY_index","GUVEN","Cinsiyet",-0.0212752476976115,1,8.53267159996231,8.71615116787559
"dikkatli","ERISIM","SOY_index","GUVEN","YasGrup",-0.439553729478537,0,5.01637368357273,7.78548442717745
"dikkatli","ERISIM","SOY_index","GUVEN","EgitimGrup",-0.639519509112238,0.333333333333333,8.6009650879122,16.3037301656391
"dikkatli","ERISIM","SOY_index","GUVEN","MedeniDurum",-0.792931340911718,0,8.7777941439899,19.3977383847853
"dikkatli","ERISIM","SOY_index","GUVEN","Gelir",-0.660965261698987,0,22.6651760951128,43.8947584627274
"dikkatli","ERISIM","SOY_index","GUVEN","MeslekGrup",-0.48468744790775,0.5,15.2075755967114,24.6920454788563
"dikkatli","MEMNUNIYET","SOY_index","GUVEN","Cinsiyet",-0.841055456386616,0,24.5352571370398,56.8926754721863
"dikkatli","MEMNUNIYET","SOY_index","GUVEN","YasGrup",-0.390240204114518,0,16.3196655473913,24.1096231160463
"dikkatli","MEMNUNIYET","SOY_index","GUVEN","EgitimGrup",-0.952137727951828,0,23.1183074363304,59.9051550031164
"dikkatli","MEMNUNIYET","SOY_index","GUVEN","MedeniDurum",-1.36723693194777,0,7.38750081525891,28.9921883379976
"dikkatli","MEMNUNIYET","SOY_index","GUVEN","Gelir",-0.728774358999172,0,4.51795291223139,9.36363299689746
"dikkatli","MEMNUNIYET","SOY_index","GUVEN","MeslekGrup",-0.399316570237425,0.5,40.6267610523935,60.5665983642701
"dikkatli","ERISIM","MTT","SOY_index","Cinsiyet",-1.50870979278032,0,2.29510454698532,10.3759247314868
"dikkatli","ERISIM","MTT","SOY_index","YasGrup",-0.243186127936503,0,17.3070750904421,22.0718162251463
"dikkatli","ERISIM","MTT","SOY_index","EgitimGrup",-0.48987053997506,0,11.3737605950115,18.5631705633593
"dikkatli","ERISIM","MTT","SOY_index","MedeniDurum",-0.430676062016531,0,2.53268048508911,3.89601519355922
"dikkatli","ERISIM","MTT","SOY_index","Gelir",-1.57314355346631,0,0.537815886450315,2.59323095780854
"dikkatli","ERISIM","MTT","SOY_index","MeslekGrup",-0.0719031379805291,0.5,24.5080113198025,26.3351143420443
"dikkatli","ERISIM","FCV","SOY_index","Cinsiyet",1.08389692834138,1,15.1946901256947,5.13997956283124
"dikkatli","ERISIM","FCV","SOY_index","YasGrup",-0.355819528389282,0,14.672732872954,20.9431242269204
"dikkatli","ERISIM","FCV","SOY_index","EgitimGrup",-0.411105952651059,0.333333333333333,24.0614489199407,36.2963390161763
"dikkatli","ERISIM","FCV","SOY_index","MedeniDurum",-0.314720865244198,0,23.3068512931481,31.9275166737048
"dikkatli","ERISIM","FCV","SOY_index","Gelir",-0.107580736898985,0,24.7842382761772,27.5992510002139
"dikkatli","ERISIM","FCV","SOY_index","MeslekGrup",0.0877933807396287,0.25,27.9901711103854,25.6376003096394
"dikkatli","ERISIM","RNS","SOY_index","Cinsiyet",1.19993087092289,1,11.7379112272285,3.53563532135196
"dikkatli","ERISIM","RNS","SOY_index","YasGrup",-0.405705323856251,0,8.35001695151864,12.5280345020329
"dikkatli","ERISIM","RNS","SOY_index","EgitimGrup",-0.481671180462107,0,22.3756940588428,36.22126812957
"dikkatli","ERISIM","RNS","SOY_index","MedeniDurum",-0.636376316882884,0,14.5650653579241,27.5224543944973
"dikkatli","ERISIM","RNS","SOY_index","Gelir",-0.203301404235457,0,19.628970002748,24.0541596657956
"dikkatli","ERISIM","RNS","SOY_index","MeslekGrup",-0.544151825559196,0.5,29.0327447458763,50.0276647727411
"dikkatli","ERISIM","ILT","SOY_index","Cinsiyet",1.39136220263901,1,8.13460777347981,2.02337178120268
"dikkatli","ERISIM","ILT","SOY_index","YasGrup",0.231228488474681,1,15.1822309316093,12.0479827310989
"dikkatli","ERISIM","ILT","SOY_index","EgitimGrup",-0.720955196181144,0,8.88579409646854,18.272716200659
"dikkatli","ERISIM","ILT","SOY_index","MedeniDurum",-0.662862236218068,0,3.744092800559,7.2648059200968
"dikkatli","ERISIM","ILT","SOY_index","Gelir",-0.728589297583713,0,5.00918623617462,10.3798120704889
"dikkatli","ERISIM","ILT","SOY_index","MeslekGrup",-0.337966550929178,0.25,33.9115163567584,47.5471201861344
"dikkatli","ERISIM","MEMNUNIYET","SOY_index","Cinsiyet",-0.54982600532365,0,4.07374481533497,7.05960206248784
"dikkatli","ERISIM","MEMNUNIYET","SOY_index","YasGrup",-0.198336366673518,0,13.8571294494368,16.89700232006
"dikkatli","ERISIM","MEMNUNIYET","SOY_index","EgitimGrup",-0.533770807884279,0,12.9564789641179,22.0953411221341
"dikkatli","ERISIM","MEMNUNIYET","SOY_index","MedeniDurum",-0.585759461679269,0,7.1065695314654,12.7659198020065
"dikkatli","ERISIM","MEMNUNIYET","SOY_index","Gelir",-0.199738049212618,0,7.42688679402771,9.06884411495252
"dikkatli","ERISIM","MEMNUNIYET","SOY_index","MeslekGrup",-0.233287851410994,0.25,23.9389483838568,30.2287852232232
"dikkatli","MEMNUNIYET","ERS","SOY_index","Cinsiyet",-0.699238657875078,0,5.96138906135389,11.9956271190095
"dikkatli","MEMNUNIYET","ERS","SOY_index","YasGrup",-0.0498014694464182,1,20.724536722503,21.7827814656929
"dikkatli","MEMNUNIYET","ERS","SOY_index","EgitimGrup",-0.247779445791928,0,10.1214554105471,12.9673792414407
"dikkatli","MEMNUNIYET","ERS","SOY_index","MedeniDurum",-0.326742716233841,0,15.1192831772431,20.9620503588605
"dikkatli","MEMNUNIYET","ERS","SOY_index","Gelir",0.0764175034289958,1,5.11532448360928,4.73898667621402
"dikkatli","MEMNUNIYET","ERS","SOY_index","MeslekGrup",-0.27039004573878,0.75,34.8259046820488,45.6384947304355
"dikkatli","MEMNUNIYET","KAB","SOY_index","Cinsiyet",-0.129796012591531,1,2.49370406618734,2.83932172661426
"dikkatli","MEMNUNIYET","KAB","SOY_index","YasGrup",-0.143450241915784,1,17.8609147002039,20.6159496515522
"dikkatli","MEMNUNIYET","KAB","SOY_index","EgitimGrup",0.117221640569523,1,11.7231225341697,10.4264050524623
"dikkatli","MEMNUNIYET","KAB","SOY_index","MedeniDurum",-0.330405893018294,0,16.7120259008942,23.2553326558929
"dikkatli","MEMNUNIYET","KAB","SOY_index","Gelir",-1.85157384374006,0,1.38188909813996,8.80240803682572
"dikkatli","MEMNUNIYET","KAB","SOY_index","MeslekGrup",-0.460771209309037,0.25,23.7248156155153,37.6108578829837
"dikkatli","MEMNUNIYET","UYG","SOY_index","Cinsiyet",-0.963968820088401,0,4.46131084679818,11.69792477205
"dikkatli","MEMNUNIYET","UYG","SOY_index","YasGrup",-0.129091870659021,1,16.5923876524583,18.8787298915978
"dikkatli","MEMNUNIYET","UYG","SOY_index","EgitimGrup",0.260803710959947,0.666666666666667,7.58264028153561,5.84190971719159
"dikkatli","MEMNUNIYET","UYG","SOY_index","MedeniDurum",-0.618467163562943,0,9.59297595038074,17.8053384077163
"dikkatli","MEMNUNIYET","UYG","SOY_index","Gelir",-0.898078099960602,0,4.8157653209657,11.8221285835444
"dikkatli","MEMNUNIYET","UYG","SOY_index","MeslekGrup",-0.215553943011517,0.75,48.1909091926554,59.7831793943345
"dikkatli","MEMNUNIYET","ULS","SOY_index","Cinsiyet",2.71749792837725,1,3.78046239733117,0.249660911375318
"dikkatli","MEMNUNIYET","ULS","SOY_index","YasGrup",-0.20071450884032,0,8.9759015618857,10.9710270228645
"dikkatli","MEMNUNIYET","ULS","SOY_index","EgitimGrup",-0.392059948490767,0,10.5908006243092,15.6746648869959
"dikkatli","MEMNUNIYET","ULS","SOY_index","MedeniDurum",-0.668013612500608,0,2.7609672462987,5.38487815794453
"dikkatli","MEMNUNIYET","ULS","SOY_index","Gelir",-0.263498819715545,0,3.93321055572047,5.1189781956558
"dikkatli","MEMNUNIYET","ULS","SOY_index","MeslekGrup",-0.407664104896695,0,15.2823050711127,22.9739216861947
"dikkatli","MEMNUNIYET","ERISIM","SOY_index","Cinsiyet",-1.53652243074432,0,1.53313678437265,7.12662847810364
"dikkatli","MEMNUNIYET","ERISIM","SOY_index","YasGrup",-0.166732536640942,0,13.7531264986507,16.2484694514694
"dikkatli","MEMNUNIYET","ERISIM","SOY_index","EgitimGrup",-0.0543674275317789,1,8.74069854132296,9.22906311198487
"dikkatli","MEMNUNIYET","ERISIM","SOY_index","MedeniDurum",-0.575974353298494,0,8.35048286205834,14.8543643665225
"dikkatli","MEMNUNIYET","ERISIM","SOY_index","Gelir",-1.84891584944381,0,0.967067960026111,6.14371342320772
"dikkatli","MEMNUNIYET","ERISIM","SOY_index","MeslekGrup",-0.340234539386587,0.5,27.5003051193535,38.6455502620659
"dikkatli","ERISIM","GUV_Saglayici","SOY_index","Cinsiyet",-0.0575737019908855,0,2.96735000935809,3.14320507531696
"dikkatli","ERISIM","GUV_Saglayici","SOY_index","YasGrup",-0.0950369108691891,0,4.66533994266156,5.13047174779495
"dikkatli","ERISIM","GUV_Saglayici","SOY_index","EgitimGrup",-0.348721501975024,0,7.40606663175352,10.4962807677449
"dikkatli","ERISIM","GUV_Saglayici","SOY_index","MedeniDurum",0.22006841833748,1,8.56594994195179,6.87386553430562
"dikkatli","ERISIM","GUV_Saglayici","SOY_index","Gelir",-0.228096347794051,0,7.38331524268622,9.27496751155266
"dikkatli","ERISIM","GUV_Saglayici","SOY_index","MeslekGrup",-0.00658106540312975,0.5,23.3408094643812,23.4949234188732
"dikkatli","MEMNUNIYET","GUV_Saglayici","SOY_index","Cinsiyet",-0.853171432069853,0,1.76587687950671,4.14465195618808
"dikkatli","MEMNUNIYET","GUV_Saglayici","SOY_index","YasGrup",-0.0859745761549662,1,7.60657299903417,8.28948063880993
"dikkatli","MEMNUNIYET","GUV_Saglayici","SOY_index","EgitimGrup",-0.52232395965799,0.333333333333333,4.42663504970794,7.46304623639308
"dikkatli","MEMNUNIYET","GUV_Saglayici","SOY_index","MedeniDurum",0.271674570443281,1,6.51893189580284,4.96809254130421
"dikkatli","MEMNUNIYET","GUV_Saglayici","SOY_index","Gelir",-0.523380820554596,0,12.3892377471554,20.9096127414716
"dikkatli","MEMNUNIYET","GUV_Saglayici","SOY_index","MeslekGrup",-0.284084676108847,0.5,22.716574694101,30.1800013177182
"dikkatli","ERISIM","GUV_Odeyici","SOY_index","Cinsiyet",-0.0760959876678757,0,3.61180649312846,3.89737811425654
"dikkatli","ERISIM","GUV_Odeyici","SOY_index","YasGrup",-0.202059167829613,0,13.2931786762403,16.269792866478
"dikkatli","ERISIM","GUV_Odeyici","SOY_index","EgitimGrup",-0.540857648355167,0,6.34023353620008,10.8892193805371
"dikkatli","ERISIM","GUV_Odeyici","SOY_index","MedeniDurum",0.571942060007068,1,6.36908149579879,3.5948893282386
"dikkatli","ERISIM","GUV_Odeyici","SOY_index","Gelir",-0.453120428055325,0,14.1529347022959,22.2655898428326
"dikkatli","ERISIM","GUV_Odeyici","SOY_index","MeslekGrup",-0.342619643648081,0.25,27.3686876456152,38.5524332372852
"dikkatli","MEMNUNIYET","GUV_Odeyici","SOY_index","Cinsiyet",-0.196039081153932,0,11.0234144474255,13.4108043655783
"dikkatli","MEMNUNIYET","GUV_Odeyici","SOY_index","YasGrup",-0.124421654608335,0,10.6507332804453,12.0618839894307
"dikkatli","MEMNUNIYET","GUV_Odeyici","SOY_index","EgitimGrup",-0.421682360392547,0,4.22678038646823,6.44382898615616
"dikkatli","MEMNUNIYET","GUV_Odeyici","SOY_index","MedeniDurum",0.348528141499743,1,7.38801579877781,5.21391523771796
"dikkatli","MEMNUNIYET","GUV_Odeyici","SOY_index","Gelir",-0.390084526444849,0,14.5147363473842,21.4397989715243
"dikkatli","MEMNUNIYET","GUV_Odeyici","SOY_index","MeslekGrup",-0.515419897099426,0.5,9.86805122992756,16.5224867707627
"dikkatli","ERISIM","GUVEN","SOY_index","Cinsiyet",-0.334402427402956,0,1.97302290103875,2.75652068481467
"dikkatli","ERISIM","GUVEN","SOY_index","YasGrup",-0.126582588009192,0,8.14392296839711,9.24288983280447
"dikkatli","ERISIM","GUVEN","SOY_index","EgitimGrup",-0.361653977497379,0,7.2303290054377,10.3805983298662
"dikkatli","ERISIM","GUVEN","SOY_index","MedeniDurum",0.218127706783727,1,6.94081693785972,5.5805747609603
"dikkatli","ERISIM","GUVEN","SOY_index","Gelir",-0.328169296245799,0,9.19744241407711,12.7699498579515
"dikkatli","ERISIM","GUVEN","SOY_index","MeslekGrup",-0.104527069030899,0.5,24.3670090884934,27.0518988318545
"dikkatli","MEMNUNIYET","GUVEN","SOY_index","Cinsiyet",0.570301832217526,1,0.534863182442112,0.30238744749767
"dikkatli","MEMNUNIYET","GUVEN","SOY_index","YasGrup",-0.0738770886454851,1,7.94911935187812,8.55861380110484
"dikkatli","MEMNUNIYET","GUVEN","SOY_index","EgitimGrup",-0.67531145571944,0,2.07071697846122,4.06822331336299
"dikkatli","MEMNUNIYET","GUVEN","SOY_index","MedeniDurum",0.157432438937858,1,6.31914106327747,5.39866041773378
"dikkatli","MEMNUNIYET","GUVEN","SOY_index","Gelir",-0.483883076121996,0,11.9493450087249,19.3861625767683
"dikkatli","MEMNUNIYET","GUVEN","SOY_index","MeslekGrup",-0.398831970938238,0.25,15.42752512363,22.9882963221539
"dikkatli","ERISIM","MTT","Yas","Cinsiyet",-0.414784379917603,0,2.29510454698532,3.47488984110841
"dikkatli","ERISIM","MTT","Yas","EgitimGrup",-0.00270303801793137,0.333333333333333,11.3737605950115,11.4045458905016
"dikkatli","ERISIM","MTT","Yas","MedeniDurum",-0.269642806392461,0,2.53268048508911,3.31653654637599
"dikkatli","ERISIM","MTT","Yas","Gelir",1.73447145703562,1,0.537815886450315,0.0949209784154944
"dikkatli","ERISIM","MTT","Yas","MeslekGrup",-0.035116821898816,0.25,24.5080113198025,25.383944774052
"dikkatli","ERISIM","FCV","Yas","Cinsiyet",0.213769719833125,1,15.1946901256947,12.2702337981483
"dikkatli","ERISIM","FCV","Yas","EgitimGrup",0.0170206274758526,0.666666666666667,24.0614489199407,23.6553735929562
"dikkatli","ERISIM","FCV","Yas","MedeniDurum",-0.0457001634224614,0,23.3068512931481,24.3966914722625
"dikkatli","ERISIM","FCV","Yas","Gelir",0.292854868056054,1,24.7842382761772,18.4922741167514
"dikkatli","ERISIM","FCV","Yas","MeslekGrup",-0.0548458180479918,0.25,27.9901711103854,29.5681933571668
"dikkatli","ERISIM","RNS","Yas","Cinsiyet",0.171265307365076,1,11.7379112272285,9.8903404799446
"dikkatli","ERISIM","RNS","Yas","EgitimGrup",0.0728517534388096,1,22.3756940588428,20.8035475946035
"dikkatli","ERISIM","RNS","Yas","MedeniDurum",-0.0746778131125794,0,14.5650653579241,15.6943957634987
"dikkatli","ERISIM","RNS","Yas","Gelir",0.292884297899309,1,19.628970002748,14.6453406172431
"dikkatli","ERISIM","RNS","Yas","MeslekGrup",-0.0608787831928272,0.25,29.0327447458763,30.8551324795553
"dikkatli","ERISIM","ILT","Yas","Cinsiyet",0.203886213552215,1,8.13460777347981,6.63422138333504
"dikkatli","ERISIM","ILT","Yas","EgitimGrup",-0.0271266215229882,0.333333333333333,8.88579409646854,9.13013475535174
"dikkatli","ERISIM","ILT","Yas","MedeniDurum",0.0845170534930537,1,3.744092800559,3.440656482292
"dikkatli","ERISIM","ILT","Yas","Gelir",1.03478948700684,1,5.00918623617462,1.77976971682686
"dikkatli","ERISIM","ILT","Yas","MeslekGrup",-0.0142038246464873,0.25,33.9115163567584,34.3966266436186
"dikkatli","ERISIM","MEMNUNIYET","Yas","Cinsiyet",0.53496417689984,1,4.07374481533497,2.38595270077697
"dikkatli","ERISIM","MEMNUNIYET","Yas","EgitimGrup",0.0438155872093531,1,12.9564789641179,12.4010405188344
"dikkatli","ERISIM","MEMNUNIYET","Yas","MedeniDurum",-0.0828258719954105,0,7.1065695314654,7.72024048503748
"dikkatli","ERISIM","MEMNUNIYET","Yas","Gelir",0.507940151634651,1,7.42688679402771,4.46900868597463
"dikkatli","ERISIM","MEMNUNIYET","Yas","MeslekGrup",-0.0551561414450021,0.5,23.9389483838568,25.2964207520724
"dikkatli","MEMNUNIYET","ERS","Yas","Cinsiyet",-0.236169362278386,0,5.96138906135389,7.54943616650294
"dikkatli","MEMNUNIYET","ERS","Yas","EgitimGrup",0.0443437564362195,1,10.1214554105471,9.68243783760608
"dikkatli","MEMNUNIYET","ERS","Yas","MedeniDurum",0.0468022493674902,1,15.1192831772431,14.4279703977361
"dikkatli","MEMNUNIYET","ERS","Yas","Gelir",1.01783654348919,1,5.11532448360928,1.8485550652484
"dikkatli","MEMNUNIYET","ERS","Yas","MeslekGrup",-0.00059968269197741,0.5,34.8259046820488,34.8467954376112
"dikkatli","MEMNUNIYET","KAB","Yas","Cinsiyet",0.495925883233787,1,2.49370406618734,1.51868267226335
"dikkatli","MEMNUNIYET","KAB","Yas","EgitimGrup",0.185498725030121,1,11.7231225341697,9.73827942159378
"dikkatli","MEMNUNIYET","KAB","Yas","MedeniDurum",-0.0182085938146477,0,16.7120259008942,17.0191157449798
"dikkatli","MEMNUNIYET","KAB","Yas","Gelir",0.289345147836235,1,1.38188909813996,1.03469461426197
"dikkatli","MEMNUNIYET","KAB","Yas","MeslekGrup",0.0187940380062117,0.75,23.7248156155153,23.2830943935116
"dikkatli","MEMNUNIYET","UYG","Yas","Cinsiyet",0.252706998695556,1,4.46131084679818,3.4650797052883
"dikkatli","MEMNUNIYET","UYG","Yas","EgitimGrup",0.426949122740866,1,7.58264028153561,4.94764812625469
"dikkatli","MEMNUNIYET","UYG","Yas","MedeniDurum",-0.0980497536561362,0,9.59297595038074,10.5812219141213
"dikkatli","MEMNUNIYET","UYG","Yas","Gelir",0.545069334096117,1,4.8157653209657,2.79218834708595
"dikkatli","MEMNUNIYET","UYG","Yas","MeslekGrup",0.00834217427434769,0.25,48.1909091926554,47.7905644242871
"dikkatli","MEMNUNIYET","ULS","Yas","Cinsiyet",-0.0630838753341378,0,3.78046239733117,4.0266316394243
"dikkatli","MEMNUNIYET","ULS","Yas","EgitimGrup",0.0211171889478834,0.666666666666667,10.5908006243092,10.3694975593734
"dikkatli","MEMNUNIYET","ULS","Yas","MedeniDurum",-0.404223259724703,0,2.7609672462987,4.1363110124872
"dikkatli","MEMNUNIYET","ULS","Yas","Gelir",-0.602115735318145,0,3.93321055572047,7.18195596250485
"dikkatli","MEMNUNIYET","ULS","Yas","MeslekGrup",-0.026291693282011,0.5,15.2823050711127,15.6894313161236
"dikkatli","MEMNUNIYET","ERISIM","Yas","Cinsiyet",-0.132063920600334,0,1.53313678437265,1.74958697170935
"dikkatli","MEMNUNIYET","ERISIM","Yas","EgitimGrup",0.206158423907225,0.666666666666667,8.74069854132296,7.11234272650102
"dikkatli","MEMNUNIYET","ERISIM","Yas","MedeniDurum",-0.0603910452798444,0,8.35048286205834,8.87031590190064
"dikkatli","MEMNUNIYET","ERISIM","Yas","Gelir",1.17771232442414,1,0.967067960026111,0.297839998511321
"dikkatli","MEMNUNIYET","ERISIM","Yas","MeslekGrup",-0.0119143290753274,0.5,27.5003051193535,27.8299124303162
"dikkatli","ERISIM","GUV_Saglayici","Yas","Cinsiyet",-0.109417047142581,0,2.96735000935809,3.31045734080077
"dikkatli","ERISIM","GUV_Saglayici","Yas","EgitimGrup",-0.00876957166368975,0,7.40606663175352,7.47130028142957
"dikkatli","ERISIM","GUV_Saglayici","Yas","MedeniDurum",-0.076158413058383,0,8.56594994195179,9.24380362348594
"dikkatli","ERISIM","GUV_Saglayici","Yas","Gelir",-0.152632193743043,0,7.38331524268622,8.60079767232629
"dikkatli","ERISIM","GUV_Saglayici","Yas","MeslekGrup",-0.00982530532133108,0.25,23.3408094643812,23.5712703642769
"dikkatli","MEMNUNIYET","GUV_Saglayici","Yas","Cinsiyet",-0.00752711247241822,0,1.76587687950671,1.77921898423387
"dikkatli","MEMNUNIYET","GUV_Saglayici","Yas","EgitimGrup",-0.457300779300052,0,4.42663504970794,6.99321569805372
"dikkatli","MEMNUNIYET","GUV_Saglayici","Yas","MedeniDurum",-0.23976527978179,0,6.51893189580284,8.28524169426453
"dikkatli","MEMNUNIYET","GUV_Saglayici","Yas","Gelir",0.0852419963952986,1,12.3892377471554,11.3769135590885
"dikkatli","MEMNUNIYET","GUV_Saglayici","Yas","MeslekGrup",-0.0244811128819538,0.25,22.716574694101,23.2795649197999
"dikkatli","ERISIM","GUV_Odeyici","Yas","Cinsiyet",0.0758472135971284,1,3.61180649312846,3.34799228067971
"dikkatli","ERISIM","GUV_Odeyici","Yas","EgitimGrup",0.0512972918763581,0.666666666666667,6.34023353620008,6.02319778117619
"dikkatli","ERISIM","GUV_Odeyici","Yas","MedeniDurum",-0.141729819054185,0,6.36908149579879,7.33887151507808
"dikkatli","ERISIM","GUV_Odeyici","Yas","Gelir",-0.0371463644565275,0,14.1529347022959,14.6885512898302
"dikkatli","ERISIM","GUV_Odeyici","Yas","MeslekGrup",-0.00524482659078584,0.25,27.3686876456152,27.5126087571051
